id,ra_deg,dec,mag,ci,spect,lum,proper,dist,x,y,z
67259,207.4041,-42.4737,3.47,-0.17,B2IV-Ve,856.6433,,155.0388,-101.522,-52.6333,-104.6903
67267,207.4285,21.2641,4.92,1.432,K4III,141.9058,,123.0012,-101.7415,-52.8019,44.6085
67270,207.4372,36.6328,6.43,0.256,A7IV-V,9.1033,,62.461,-44.4854,-23.0957,37.2695
67272,207.4394,61.4893,5.97,0.974,G3V,56.3897,,125.7862,-53.2859,-27.6674,110.5319
67281,207.4679,-18.1342,4.96,1.059,K0III,50.7224,,74.9064,-63.161,-32.8345,-23.3141
67310,207.5271,-29.0813,6.19,-0.009,A0V,40.1051,,117.3709,-90.9618,-47.4065,-57.0482
67324,207.5808,-39.9009,6.43,0.992,K1III,29.5937,,112.6126,-76.5738,-39.9991,-72.2366
67332,207.6028,5.4972,6.0,0.899,K0,83.0998,,154.7988,-136.5488,-71.3946,14.8293
67335,207.6156,58.5395,6.45,0.094,A3V,13.5394,,76.864,-35.546,-18.5954,65.565
67376,207.7471,68.3153,6.39,1.179,K2IV,25.3746,,102.3541,-33.4709,-17.6077,95.1106
67392,207.7884,34.6644,5.89,1.635,M2III,165.8059,,207.9002,-151.2772,-79.7203,118.2471
67406,207.8348,-24.3904,6.43,0.703,G5V,0.8847,,19.4742,-15.6841,-8.2815,-8.0419
67414,207.8581,64.7233,4.58,1.572,M3III,166.4179,,113.8952,-42.9961,-22.725,102.9904
67434,207.9021,-36.4333,6.34,0.484,F6V,8.5192,,57.971,-41.2185,-21.826,-34.4282
67449,207.9468,-46.8987,5.77,-0.153,B2Vp,1019.53,,487.8049,-294.4428,-156.2072,-356.169
67450,207.9476,-69.4013,5.73,1.704,K5/M0III,221.6154,,223.2143,-69.3729,-36.8049,-208.9436
67451,207.9478,34.4442,4.76,1.611,K5III,368.4682,,184.1621,-134.1619,-71.1785,104.1628
67455,207.9567,-32.9941,4.32,-0.146,B5,180.9673,,105.3741,-78.0663,-41.4329,-57.3817
67482,208.0041,-31.6192,6.11,0.478,F5/F6V,8.7016,,52.687,-39.6125,-21.066,-27.6223
67489,208.0203,-52.8115,5.26,-0.084,B9Vn,43.5311,,79.6813,-42.5169,-22.626,-63.4782
67500,208.0767,12.1651,6.1,0.042,A1V,34.1665,,103.9501,-89.6575,-47.8258,21.9054
67564,208.2852,40.338,6.48,1.55,K5,282.098,,355.8719,-238.8712,-128.5391,230.3542
67568,208.2929,28.6481,5.91,0.202,A7V,16.278,,65.7462,-50.8048,-27.3474,31.5207
67572,208.3023,-31.9276,4.75,-0.111,B4IV,418.408,,195.3125,-145.9493,-78.593,-103.2905
67573,208.3039,17.9329,5.71,0.845,G5III,202.4883,,211.4165,-177.0976,-95.3727,65.0957
67605,208.3866,-35.6642,5.53,0.444,F3V,14.6016,,52.2739,-37.3632,-20.1909,-30.4775
67622,208.4296,-53.3733,5.87,0.009,B5III,298.1261,,276.2431,-144.9311,-78.4607,-221.6961
67634,208.4626,53.7287,5.7,-0.032,A0V,98.5372,,146.8429,-76.3731,-41.4027,118.3883
67637,208.4671,-35.3144,6.17,1.009,K0III,12.9062,,65.9631,-47.3174,-25.6561,-38.1308
67647,208.4885,-47.1282,5.83,-0.053,B2IIIe,40550853.5448,,100000.0,-59797.7718,-32452.0158,-73287.7422
67676,208.5694,-28.5696,6.05,1.129,K2III,13.9316,,64.8508,-50.0195,-27.2369,-31.0133
67711,208.6712,18.3977,2.68,0.58,G0IV,9.5852,Muphrid,11.396,-9.4877,-5.1881,3.5967
67713,208.6756,-1.5031,5.16,1.093,K2III,42.9339,,75.5858,-66.2924,-36.2574,-1.9827
67726,208.7047,-67.6521,5.74,1.49,K2III,368.129,,289.0173,-96.3878,-52.781,-267.3098
67737,208.7425,-8.0589,6.19,0.53,F8V+...,3.1857,,33.0797,-28.7175,-15.7501,-4.6374
67757,208.8006,-52.1608,5.66,-0.072,B8V,55.5648,,108.2251,-58.178,-31.9845,-85.4692
67786,208.885,-47.2884,2.55,-0.176,B2.5IV,1140.775,Leepwal,117.096,-69.5458,-38.3676,-86.0394
67794,208.9124,-82.6662,5.95,1.411,K2/K3III:p,219.1795,,245.7002,-27.4544,-15.1634,-243.6902
67814,208.9583,14.0565,6.16,0.518,F6V,1.8501,,24.8633,-21.1033,-11.6777,6.0388
67848,209.0436,32.0326,6.31,0.401,F4IV-V,11.8141,,67.3401,-49.9086,-27.7145,35.7173
67862,209.0826,-46.5929,5.82,1.14,K0IV,38.9404,,97.561,-58.5891,-32.5869,-70.8771
67863,209.0832,-54.1324,6.14,0.071,A1V,59.5937,,139.8601,-71.6138,-39.8323,-113.3389
67875,209.1162,1.0506,5.9,0.217,A8V,30.9599,,90.2527,-78.8347,-43.9079,1.6548
67883,209.1373,-54.7047,6.0,0.78,G8V,5.1952,,38.6997,-19.5308,-10.8874,-31.5861
67885,209.1424,27.4921,5.02,1.441,K3IIIvar,271.6439,,178.2531,-138.1072,-77.0034,82.2863
67959,209.3655,-23.0226,6.14,1.426,K2/K3III,94.1022,,175.7469,-140.9655,-79.3183,-68.7337
67966,209.3837,61.4929,6.49,1.04,K3V,0.2237,,10.0644,-4.1855,-2.3568,8.8442
67973,209.4121,-63.6867,4.71,1.075,K4III,46.9894,,64.2674,-24.8165,-13.9903,-57.6082
68006,209.4953,-25.9981,6.42,1.274,K1III,90.8657,,196.4637,-153.6974,-86.9412,-86.1181
68027,209.5678,-42.1008,3.83,-0.224,B2IV,663.7431,,161.0306,-103.9199,-58.9575,-107.9608
68051,209.6298,-24.9722,5.2,-0.086,B8V,75.4397,,102.0408,-80.4056,-45.732,-43.0795
68052,209.6303,-65.8007,6.2,1.043,K0III,71.0559,,156.9859,-55.9356,-31.815,-143.1907
68058,209.6622,21.6962,5.76,-0.002,A0Vs,90.615,,144.7178,-116.845,-66.545,53.5001
68061,209.6663,14.6493,6.01,1.43,K5III,100.3691,,170.9402,-143.7053,-81.856,43.231
68064,209.6698,-44.8036,3.87,-0.208,B2IV-V,423.4479,,131.0616,-80.7998,-46.031,-92.3563
68115,209.8228,-50.3696,5.92,0.957,G8/K0III,42.0727,,106.1571,-58.7434,-33.6737,-81.7596
68162,209.9553,-3.5498,6.36,0.486,F8V,14.9555,,77.5194,-67.0351,-38.6331,-4.7997
68172,210.0006,-25.0104,5.77,0.48,F6V,13.44,,55.991,-43.9426,-25.3708,-23.672
68195,210.0726,-61.481,6.49,0.333,F1III-IV,7.7696,,59.312,-24.5066,-14.1903,-52.115
68213,210.1369,-78.59,6.09,0.007,B9III,183.4848,,239.8082,-41.0283,-23.8185,-235.0688
68238,210.2189,-66.2689,5.96,0.352,F0V,20.8353,,76.1035,-26.4654,-15.415,-69.6685
68260,210.2937,27.3866,6.23,0.193,A7III,23.2274,,90.9918,-69.7614,-40.755,41.8555
68275,210.3294,-40.2219,6.12,1.265,K1III,128.825,,203.666,-134.2254,-78.5275,-131.5174
68280,210.3351,8.8949,5.98,0.089,A2V,24.2326,,82.85,-70.6467,-41.3407,12.8105
68298,210.4034,17.6684,6.36,1.215,G5,373.9383,,387.5969,-318.527,-186.9039,117.6385
68302,210.4116,1.5445,4.23,0.121,A3V,84.1783,,68.9655,-59.455,-34.8983,1.8589
68305,210.4312,-45.6034,4.34,0.598,F6II,2421.029,,389.1051,-234.7235,-137.8835,-278.0212
68319,210.4612,68.6787,6.34,1.412,K5,134.648,,230.4147,-72.2146,-42.4718,214.6442
68349,210.5508,45.7535,6.28,1.353,K2III,77.4819,,170.068,-102.1914,-60.3173,121.8272
68363,210.5949,-27.4298,5.47,1.331,K2/K3III,102.6124,,134.7709,-102.9669,-60.8821,-62.0837
68375,210.6327,9.6861,6.18,0.853,F8IV,164.8922,,236.9668,-200.9917,-119.021,39.8697
68418,210.749,50.9718,6.16,0.026,A2V,30.1717,,100.4016,-54.3349,-32.3246,77.9956
68422,210.7572,-31.684,6.18,0.48,F6V,4.2776,,38.1679,-27.9108,-16.6099,-20.0471
68424,210.767,-17.367,6.32,1.38,K2/K3III,32.2998,,111.8568,-91.7319,-54.6116,-33.3883
68450,210.8606,-56.2134,5.93,1.207,K2III,103.3713,,167.2241,-79.8273,-47.701,-138.9824
68454,210.8645,-41.4233,6.08,-0.112,B8 Si,155.5966,,219.7802,-141.4618,-84.5441,-145.4104
68463,210.8848,10.7868,6.27,0.733,G8V,0.7798,,16.9837,-14.3179,-8.5639,3.1786
68468,210.9032,7.5462,6.25,0.927,G9III,55.5648,,142.0455,-120.8246,-72.3212,18.6541
68483,210.9559,-60.373,0.61,-0.231,B1III,7171.3348,Hadar,120.1923,-50.954,-30.5629,-104.4786
68486,210.9712,-22.4216,6.3,0.452,F3IV,19.2132,,85.4701,-67.7442,-40.6585,-32.5999
68488,210.9823,4.901,6.24,0.406,F4V,9.9083,,59.7015,-50.9965,-30.6204,5.1005
68520,211.0607,-5.3814,6.39,1.321,K0,24.6604,,100.9082,-86.0591,-51.8336,-9.4637
68537,211.0975,64.3758,3.67,-0.049,A0III SB,256.0944,Thuban,92.9368,-34.416,-20.759,83.7965
68544,211.1124,-14.9717,6.35,1.081,K1III+...,39.8474,,125.9446,-104.1677,-62.8688,-32.5368
68557,211.1559,2.2975,6.28,1.022,K0,38.6901,,120.1923,-102.7734,-62.1338,4.8184
68596,211.3335,-76.7968,5.69,1.239,M6.5III,59.0473,,113.1222,-22.0695,-13.4362,-110.1319
68622,211.4437,-54.6694,6.2,0.225,A5III/IV,70.4044,,156.25,-77.0895,-47.1365,-127.4732
68642,211.5115,-41.1796,4.36,-0.198,B2V,384.4147,,156.4945,-100.4162,-61.563,-103.0394
68652,211.5455,-43.0917,6.18,0.986,G8III,50.5825,,131.2336,-81.6729,-50.1384,-89.6546
68675,211.5929,-26.6824,3.25,1.091,K2III,41.8408,,30.9598,-23.563,-14.492,-13.9023
68682,211.6048,-59.7159,6.39,0.079,B0Ia,24210290.4674,,100000.0,-42949.3313,-26427.6013,-86353.5571
68714,211.6709,-36.37,2.06,1.011,K0IIIb,42.462,Menkent,18.0343,-12.3588,-7.6243,-10.6943
68720,211.6784,-9.3135,5.46,0.347,F2IV,19.2132,,58.0383,-48.74,-30.0771,-9.3927
68736,211.7352,74.5938,6.43,0.16,A7V,39.9945,,130.8901,-29.5735,-18.2901,126.1868
68791,211.9201,-48.704,6.43,0.001,B9V,20.455,,93.633,-52.4491,-32.6722,-70.3475
68792,211.9231,-49.8676,6.45,0.66,G3V,4.9614,,46.5333,-25.4571,-15.8599,-35.5774
68818,211.9823,43.8545,5.13,1.493,M4.2III,191.0733,,157.2327,-96.1709,-60.053,108.9353
68845,212.0595,-63.2079,6.39,1.013,G8/K0III,30.6196,,112.4859,-42.971,-26.9134,-100.4104
68848,212.0722,49.4582,5.26,1.637,M2III,194.2674,,168.3502,-92.7272,-58.1049,127.9346
68870,212.1149,-74.8503,6.02,0.581,G1V,2.7644,,28.4981,-6.3081,-3.9594,-27.5077
68887,212.1921,59.3376,6.47,1.023,K0III,32.2701,,119.7605,-51.6859,-32.5384,103.0165
68892,212.2125,77.5475,4.8,1.368,K3III,205.4944,,140.056,-25.5518,-16.0986,136.7612
68893,212.2162,-43.4708,6.19,-0.056,B9V,75.5092,,161.0306,-98.8719,-62.302,-110.7866
68902,212.2344,-59.2767,6.34,0.031,B5IV,369.1476,,381.6794,-164.9428,-104.0084,-328.1087
68907,212.2525,-10.3345,6.45,1.003,G8III,37.0851,,127.2265,-105.8505,-66.7931,-22.8238
68954,212.396,-51.5047,5.96,-0.053,B9IV,227.1956,,251.2563,-132.0542,-83.7913,-196.648
68971,212.4786,-53.4389,4.74,0.938,G8III,34.6099,,55.9284,-28.1046,-17.8899,-44.923
69004,212.5997,25.0917,4.82,0.541,F9IVw,14.4012,,37.4251,-28.5536,-18.2606,15.8708
69019,212.6288,-70.3055,6.07,1.718,K4II,32508729.7385,,100000.0,-28381.983,-18171.1291,-94150.2688
69047,212.7104,-16.302,4.93,1.684,M1III,185.3532,,141.2429,-114.0656,-73.2579,-39.647
69076,212.758,-69.7193,6.07,0.19,A6IV,15.7036,,69.4927,-20.2567,-13.0336,-65.1846
69094,212.813,32.2959,6.14,1.258,K4III,37.3938,,110.742,-78.6741,-50.7273,59.1685
69118,212.88,1.3624,6.42,0.479,F7V,4.6516,,44.4444,-37.3143,-24.1212,1.0567
69151,213.0168,69.4325,5.18,1.595,M2III,127.0574,,131.2336,-38.6584,-25.1212,122.8687
69167,213.0659,2.4094,4.99,-0.118,B9p Si,55.1061,,79.1766,-66.2948,-43.1608,3.3286
69176,213.1024,-24.3634,6.35,1.351,K2III,73.6546,,171.2329,-130.6674,-85.1887,-70.6373
69193,213.1918,-27.2612,5.07,1.13,K2III,36.3413,,66.7111,-49.6259,-32.4641,-30.5569
69205,213.2239,-10.2737,4.18,1.323,K3III,113.1358,Kang,78.125,-64.3065,-42.1194,-13.9336
69236,213.3052,-26.6123,6.23,1.071,K0III,74.1993,,162.6016,-121.4984,-79.8254,-72.8376
69240,213.3184,-53.6657,5.53,1.438,K5III+...,2284.5465,,653.5948,-323.6,-212.7142,-526.5186
69261,213.3708,51.79,4.53,0.233,A8IV,33.6977,,50.1002,-25.88,-17.0458,39.3662
69269,213.416,-54.6256,6.09,0.051,B5V,317.6874,,315.4574,-152.4348,-100.5732,-257.2198
69271,213.42,-0.8455,5.89,0.489,F7Vw,13.527,,59.3824,-49.5585,-32.7026,-0.8762
69313,213.5216,12.9594,5.53,0.537,F6IV,6.1489,,33.9213,-27.5591,-18.2559,7.6072
69342,213.5888,-5.9477,6.36,0.593,F9V,4.5709,,42.8633,-35.5142,-23.5856,-4.4415
69347,213.5981,41.5188,6.23,1.071,K3III:,5.8776,,45.7666,-28.5425,-18.9623,30.3371
69363,213.6484,13.9755,6.45,1.348,K2,47.5554,,144.0922,-116.3995,-77.4773,34.7992
69370,213.6707,21.8734,6.38,0.194,A7V,8.7579,,59.8802,-46.247,-30.8087,22.3088
69376,213.6779,-41.8375,5.61,0.929,G8III,92.6403,,136.612,-84.6992,-56.4401,-91.123
69390,213.7119,10.1006,5.29,1.007,K1III,44.0149,,81.2348,-66.527,-44.3879,14.2467
69392,213.7209,3.3359,6.41,1.6,M4III,145.6129,,247.5248,-205.5303,-137.1801,14.4033
69396,213.7381,-57.0861,5.03,-0.074,B4Vne,184.8417,,147.7105,-66.7452,-44.5777,-124.0012
69401,213.7552,-29.2819,6.1,0.04,A1V,90.5316,,169.2047,-122.7044,-82.0047,-82.7592
69433,213.8388,-53.5099,6.4,1.576,K3III,238.7811,,315.4574,-155.8197,-104.4651,-253.6151
69436,213.8504,-18.2007,5.53,0.001,A0V,30.5914,,75.643,-59.6781,-40.027,-23.6268
69449,213.9111,-45.0008,6.31,0.596,F9V,1.1738,,21.2179,-12.4512,-8.3703,-15.0035
69451,213.9154,19.1824,-0.05,1.239,K2IIIp,115.558,Arcturus,11.2575,-8.8235,-5.9326,3.699
69479,214.0036,-6.0005,4.07,0.511,F7V,10.1391,Syrma,22.237,-18.3335,-12.3678,-2.3246
69491,214.0416,51.3672,4.75,0.236,A9V,9.264,,29.0698,-15.0389,-10.1597,22.7083
69505,214.0891,-6.6215,6.44,0.275,A9III,9.5499,,64.2674,-52.8691,-35.7804,-7.4107
69510,214.0961,46.0883,4.18,0.087,A0sh,17.0765,Xuange,30.3582,-17.4355,-11.803,21.8703
69513,214.1012,39.7447,6.38,0.376,F2IV,6.1094,,50.0,-31.8343,-21.5545,31.9684
69525,214.1257,-3.1963,6.15,-0.007,A1V,59.4292,,140.2525,-115.9217,-78.5607,-7.8201
69529,214.1369,20.1218,6.25,0.504,F8V,2.9322,,32.6264,-25.3566,-17.1915,11.2241
69541,214.1613,-66.5879,5.72,-0.095,B1.5III,717.7943,,400.0,-131.5137,-89.247,-367.0683
69551,214.2031,-8.8845,6.47,1.212,K0,71.1869,,177.9359,-145.3963,-98.8226,-27.4809
69556,214.2298,-77.6642,6.48,1.375,K2IIp,848.7895,,617.284,-109.0342,-74.1826,-603.0324
69569,214.2658,-18.5857,6.22,0.985,K0III,44.6684,,125.6281,-98.4088,-67.0439,-40.0405
69596,214.3381,51.3074,6.19,0.07,A2IV,23.7465,,90.3342,-46.63,-31.8543,70.5068
69606,214.3686,15.2634,5.84,1.678,M3III,219.3815,,233.6449,-186.0532,-127.2433,61.5085
69639,214.455,48.002,6.32,0.466,F5,12.8469,,70.5219,-38.9086,-26.6962,52.4096
69656,214.4993,35.5095,4.8,1.057,K1III,53.6537,,71.582,-48.0215,-33.0034,41.5775
69658,214.503,-7.5424,6.47,0.723,F9V,2.3812,,32.5415,-26.5853,-18.2736,-4.2714
69673,214.5582,-81.0078,4.89,0.243,A2m...,17.2822,,42.337,-5.4497,-3.7536,-41.8167
69706,214.6594,-18.716,5.86,0.013,Ap Si(Cr),41.0771,,102.0408,-79.495,-54.9617,-32.7425
69735,214.733,54.8638,6.47,0.183,A5Vn,23.142,,101.4199,-47.969,-33.2562,82.9398
69742,214.7538,-25.8154,5.87,0.518,F7Vw,1.2706,,18.0343,-13.3384,-9.2545,-7.8535
69751,214.7775,-13.3711,4.52,0.128,A1V,44.2996,Khambalia,57.1755,-45.6894,-31.7283,-13.2222
69754,214.7798,-27.1411,6.35,1.591,K5III,192.6637,,277.0083,-202.4674,-140.6128,-126.3668
69766,214.8178,13.0043,5.41,0.385,F5IV,4.0663,,26.096,-20.8746,-14.5179,5.8722
69772,214.8495,-37.0029,5.93,0.082,A1V,19.971,,73.4754,-48.1543,-33.5299,-44.2216
69773,214.8509,-46.0581,3.55,-0.184,B2.5IV,355.4676,,103.6269,-59.0121,-41.0923,-74.6159
69789,214.8853,-2.2655,5.14,1.023,G9III,49.2493,,80.1925,-65.7304,-45.8291,-3.17
69799,214.9206,0.3843,6.18,0.201,A7V,11.749,,63.2511,-51.8613,-36.2067,0.4243
69804,214.9385,16.3069,4.84,1.228,K3III,33.1742,,57.3394,-45.114,-31.5171,16.0999
69806,214.9489,38.7941,6.33,0.053,A2V,44.7507,,132.2751,-84.5037,-59.0579,82.8734
69813,214.965,-61.273,5.22,0.281,Am,16.6265,,48.3559,-19.0466,-13.3192,-42.4042
69815,214.9717,-6.7462,6.42,0.915,G5,24.322,,101.626,-82.6994,-57.8458,-11.9381
69828,215.0361,30.4291,6.45,0.156,A5III,19.7879,,92.9368,-65.614,-46.0051,47.0699
69831,215.0404,-43.0588,5.55,0.907,G8III,67.1738,,113.1222,-67.672,-47.4556,-77.2341
69846,215.0814,-56.3865,4.3,0.082,B6Ib,2346.3889,,375.9398,-170.3085,-119.6125,-313.0792
69867,215.1393,-37.8853,4.05,-0.03,A0IV,131.5831,,79.3651,-51.2227,-36.0525,-48.7367
69881,215.1774,-45.1871,4.78,0.31,F0IV,20.2302,,43.554,-25.0906,-17.6846,-30.8977
70020,215.5822,-34.7868,5.57,-0.088,B8V,909.4943,,420.1681,-280.644,-200.7893,-239.7161
70025,215.5966,-80.1089,5.06,-0.108,B4V,321.8103,,197.6285,-27.6041,-19.7601,-194.691
70041,215.6546,-58.4591,4.76,0.795,G8/K1 + F/G,149.9685,,117.5088,-49.9469,-35.8305,-100.1489
70048,215.6613,-48.3199,6.1,-0.13,B1III,1424.2952,,671.1409,-362.6002,-260.1836,-501.2541
70077,215.7593,-39.5118,4.41,-0.185,B2V,295.1209,,140.2525,-87.8051,-63.2324,-89.2339
70083,215.7741,-27.754,4.78,1.3,K3III,24.8428,,48.2625,-34.6519,-24.968,-22.4747
70087,215.7785,25.3382,6.22,0.411,F5V,3.7809,,36.5364,-26.7898,-19.3061,15.6361
70096,215.8137,1.2416,6.25,0.639,G1V,0.8143,,17.191,-13.9373,-10.057,0.3725
70097,215.814,-47.417,6.41,1.257,G5Ib,544.0014,,478.4689,-262.5437,-189.4499,-352.2954
70102,215.8344,-50.7723,6.03,1.36,K2III,327.19,,311.5265,-159.7191,-115.3389,-241.3204
70104,215.8446,8.4466,4.86,0.01,A0V,43.0527,,65.9196,-52.8554,-38.183,9.6828
70113,215.8568,-11.714,6.22,0.99,G7III,29.8401,,102.6694,-81.4788,-58.8872,-20.8447
70140,215.9525,-53.1762,5.99,1.099,K1III,44.6684,,112.9944,-54.8227,-39.7616,-90.4501
70161,216.0036,8.244,5.94,0.066,A3V,67.2977,,135.5014,-108.4851,-78.8296,19.4293
70162,216.0083,27.4132,6.39,1.609,K4III,900.3264,,609.7561,-437.864,-318.2232,280.7341
70177,216.0473,5.8201,5.1,0.124,A5V,18.8799,,48.7567,-39.2181,-28.5431,4.9442
70191,216.0761,8.0846,6.19,1.208,K4III,35.2209,,110.011,-88.0311,-64.1372,15.4714
70195,216.0924,-82.8482,6.42,-0.001,B8V,207.3958,,296.7359,-29.8524,-21.7627,-294.4273
70228,216.1701,-44.3111,6.43,1.047,K0/K1III,59.3745,,159.4896,-92.1286,-67.3541,-111.4122
70229,216.1702,-11.6697,6.49,0.417,F4III,18.0801,,90.4977,-71.5458,-52.3065,-18.3049
70246,216.2026,-24.8063,5.34,0.962,K0III,126.0085,,140.647,-103.0209,-75.4071,-59.0087
70269,216.2764,-68.1953,5.56,0.435,A3Ib,2006.3191,,621.118,-185.9922,-136.5069,-576.6805
70274,216.2995,51.8507,4.04,0.497,F7V,4.4504,,14.5307,-7.2339,-5.3137,11.427
70278,216.3233,-13.3532,6.49,1.223,K2III,52.4324,,154.0832,-120.7867,-88.8023,-35.5859
70294,216.3715,38.3931,6.28,1.225,K2III:,79.6526,,172.4138,-108.8073,-80.136,107.0781
70305,216.4157,-66.1729,6.36,0.128,A1V,43.7724,,132.626,-43.1158,-31.806,-121.3221
70315,216.449,-26.8522,6.48,0.941,K0III,11.4815,,71.7875,-51.5185,-38.0508,-32.4258
70351,216.5343,-45.2214,4.56,-0.147,B2IV,1461.504,,334.4482,-189.2846,-140.2386,-237.4028
70353,216.545,-45.3793,4.33,0.434,A7:+...,154.5966,,97.8474,-55.2162,-40.925,-69.645
70357,216.5561,-42.3186,6.33,1.215,K3III,24.6377,,98.1354,-58.2876,-43.219,-66.0699
70380,216.614,19.2269,5.4,0.231,F0m,47.863,,89.1266,-67.549,-50.192,29.3503
70403,216.7078,-39.874,6.36,-0.088,B9V,54.0008,,147.2754,-90.6134,-67.5604,-94.4184
70415,216.732,-83.6679,4.31,1.3,K2III,138.1656,,91.659,-8.1019,-6.046,-91.0998
70434,216.7796,-65.8216,5.87,1.502,K3III,299.7782,,277.0083,-90.8725,-67.9308,-252.7077
70440,216.8009,-46.1343,5.83,0.311,Am,18.6724,,67.8426,-37.6443,-28.1624,-48.9122
70457,216.8516,-6.1203,6.18,0.093,A2IV,18.2642,,78.8644,-62.7469,-47.0289,-8.4083
70470,216.8814,75.696,4.25,1.431,K4III,210.281,,110.011,-21.7408,-16.3124,106.6005
70530,217.0435,-29.4916,4.97,-0.074,B7/B8V,130.2567,,120.6273,-83.8066,-63.2526,-59.3844
70532,217.0506,-2.228,4.81,0.693,G2III,13.6395,Elgafar,36.2582,-28.9159,-21.8298,-1.4096
70539,217.0685,36.197,6.22,1.174,K0III,191.0733,,259.7403,-167.2495,-126.3454,153.3932
70568,217.158,49.8449,5.58,0.864,G3IV,51.0505,,100.0,-51.3936,-38.9505,76.4301
70572,217.1738,-6.9005,5.42,1.49,K5III,217.1701,,191.5709,-151.5391,-114.9154,-23.0165
70575,217.1813,-59.1975,6.46,0.111,A0II/III,22698648.5188,,100000.0,-40798.8036,-30946.939,-85893.7983
70586,217.2163,-47.9921,6.4,-0.112,Ap...,41.5336,,131.5789,-70.1249,-53.2591,-97.77
70650,217.4032,41.7959,6.36,0.702,G5V,1.4035,,23.7417,-14.0605,-10.7513,15.8234
70651,217.4044,-76.7291,6.06,1.18,K0/K1III,74.6105,,150.8296,-27.504,-21.0318,-146.8018
70668,217.457,31.7912,6.06,-0.013,A0Vs,39.8107,,110.1322,-74.3082,-56.93,58.0204
70670,217.4605,0.8289,5.96,0.159,A5IV,22.6152,,79.3021,-62.9413,-48.2276,1.1473
70691,217.536,-45.3214,5.51,-0.087,B8Vn,116.4126,,146.1988,-81.5148,-62.6299,-103.9564
70707,217.5873,-49.519,5.38,0.056,A1V,23.8561,,62.3441,-32.0722,-24.6876,-47.4203
70726,217.6891,4.7723,6.01,1.421,K4III,155.5966,,212.766,-167.7865,-129.6292,17.7012
70728,217.6925,63.1858,6.1,0.428,F4IV,3.1945,,31.7864,-11.3464,-8.7671,28.3685
70741,217.7359,-40.8451,6.39,1.441,K3III,193.1968,,282.4859,-168.9986,-130.7862,-184.7505
70762,217.7952,-38.8697,5.99,1.06,K1III,32.6588,,96.6184,-59.443,-46.1007,-60.633
70777,217.8184,-67.7172,5.84,1.006,K1III,23.2274,,76.0456,-22.7783,-17.6804,-70.3668
70815,217.9285,60.2256,6.26,0.243,F0III,37.4283,,117.096,-45.866,-35.7424,101.6379
70828,217.9575,30.3714,3.57,1.298,K3III,78.343,,49.0918,-33.3953,-26.0514,24.821
70851,218.0195,38.3083,3.04,0.191,A7IIIvar,37.4973,Seginus,26.6099,-16.4496,-12.8609,16.4953
70869,218.0843,26.6773,6.0,0.23,A7Vn,18.8105,,73.6377,-51.7906,-40.5861,33.0607
70885,218.1289,55.398,5.74,1.529,K5III,159.2209,,190.1141,-84.9243,-66.6584,156.4861
70889,218.1356,22.2601,5.91,0.391,F2IV,10.9951,,54.0249,-39.3265,-30.8754,20.4652
70895,218.1544,-50.4572,4.44,-0.177,B2III,453.7326,,176.3668,-88.295,-69.3677,-136.005
70929,218.2902,-30.7151,6.07,1.03,K0III,33.2966,,101.2146,-68.2973,-53.919,-51.6973
70943,218.3345,36.959,6.39,0.521,F8IVw,13.627,,75.0188,-47.021,-37.1809,45.1046
70958,218.3749,-52.6795,5.86,1.085,K0III,39.7009,,100.3009,-47.6727,-37.7509,-79.765
70959,218.3851,-54.9986,5.86,0.482,F6IV-V,23.0569,,76.4526,-34.3743,-27.2302,-62.6253
70971,218.4107,79.6604,6.27,1.315,K3III,51.428,,137.931,-19.3983,-15.3808,135.6912
71018,218.5487,32.5345,6.32,0.45,F5V,4.2501,,40.568,-26.7483,-21.3137,21.8178
71025,218.5659,57.0653,6.46,0.526,F7V,1.948,,29.2997,-12.4553,-9.9309,24.591
71051,218.6604,36.6261,6.02,1.379,K5III,82.3379,,155.521,-97.4616,-77.971,92.7823
71054,218.6651,49.3684,5.74,1.56,M1III,303.3891,,262.4672,-133.4538,-106.7834,199.1894
71058,218.67,29.7451,4.47,0.364,F3Vwvar,3.558,,15.8328,-10.7328,-8.5894,7.8553
71069,218.7114,-20.4394,6.49,0.139,A3V,49.4766,,149.7006,-109.4581,-87.7281,-52.2779
71107,218.8211,-60.0156,6.39,1.256,K2III,71.2525,,171.5266,-66.7872,-53.7388,-148.5698
71125,218.8768,-42.1578,2.33,-0.157,B1Vn + A,894.5405,,93.7207,-54.0861,-43.6059,-62.903
71127,218.8812,-41.5174,5.88,-0.085,B6V,48.9779,,112.4859,-65.5643,-52.8682,-74.561
71180,219.0286,23.2504,6.39,1.063,K0,32.961,,116.6861,-83.284,-67.511,46.0618
71193,219.0793,-46.2455,5.55,1.489,K3III,241.6573,,214.5923,-115.2035,-93.5543,-155.002
71202,219.1005,-39.5974,6.13,1.048,K1III,59.8136,,139.47,-83.3992,-67.7778,-88.8967
71227,219.1839,-40.2116,5.74,-0.112,B8V,95.8517,,147.4926,-87.3059,-71.1641,-95.223
71243,219.2491,-12.3053,6.2,0.464,F5V,2.9868,,32.175,-24.344,-19.8892,-6.8572
71268,219.3018,-53.0608,6.49,1.447,K2/K3III,163.9834,,272.4796,-126.7142,-103.7209,-217.7857
71274,219.334,-46.1334,5.39,0.927,K0III,1064.6332,,418.41,-224.2662,-183.782,-301.6551
